data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4652233,508,MZM812,812,"21 March 2018",2018,1,"Strategic developments",Agreement,"Police Forces of Mozambique (1990-)",,1,"ASWJ: Ahlu Sunna Wal Jamaa",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"O Pais",National,"On 21 March, a group of Islamist militiamen carrying out attacks in Mocimboa da Praia surrendered to the defense forces.",0,1552576700,MOZ
4652363,508,MZM813,813,"21 March 2018",2018,1,"Strategic developments","Change to group/activity","ASWJ: Ahlu Sunna Wal Jamaa",,3,,,0,30,"Eastern Africa",Mozambique,"Cabo Delgado","Cidade De Pemba","Cidade De Pemba",Pemba,-12.9733,40.5176,3,"Radio Okapi",Subnational,"On 21 March suspected Islamist militants who perpetrated attacks in Mocimboa da Praia were sighted in the banks of river Quinhevo, in Cabo Delgado.",0,1552576700,MOZ
5283340,508,MZM811,811,"19 March 2018",2018,2,"Strategic developments",Agreement,"RENAMO: Mozambican National Resistance",,3,"FRELIMO: Liberation Front of Mozambique",,3,33,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,1,Lusa,International,"Agreement: Renamo and Frelimo have started negotiations to integrate opposition militias into command positions in the defense forces, under the peace negotiations.",0,1561469187,MOZ
5283403,508,MZM979,979,"13 March 2018",2018,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia",Chitolo,-11.3622,40.1047,1,AIM,National,"On March 13th, unidentified armed man allegedly from an Islamist militia (likely ASWJ) killed one person in the village of Chitolo. At least 5 houses were burnt.",1,1561469187,MOZ
4654708,508,MZM810,810,"12 March 2018",2018,2,Battles,"Armed clash","Police Forces of Mozambique (1990-)",,1,"ASWJ: Ahlu Sunna Wal Jamaa",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"O Pais",National,"On the week of 12 March, 2 ASWJ militants were killed by the police forces in Mocimboa da Praia.",2,1552576703,MOZ
4656458,508,MZM808,808,"05 March 2018",2018,1,"Strategic developments","Change to group/activity","Police Forces of Mozambique (1990-)",,1,,,0,10,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,2,Lusa,International,"Movement of forces: Mozambican police were deployed to Maputo and Matola on March 5th, the same day as transportation prices are increased, in order to prevent any animosity, as had been observed in 2008 and 2010 with price increases.",0,1552576705,MOZ
5283347,508,MZM862,862,"05 March 2018",2018,1,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,Maputo,"Cidade Da Matola","Cidade Da Matola",Matola,-25.9622,32.4589,1,AIM,National,"On May 3, a child was killed by a stray bullet shot by the Mozambican police during a shooting practie.",1,1561469187,MOZ
5283339,508,MZM809,809,"03 March 2018",2018,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia",Chitolo,-11.3622,40.1047,1,"Club Mozambique",Subnational,"On March 3, ASWJ militants attacked Chitolo, in Mocimboa da Praia, killing one person and burning several houses.",1,1561469187,MOZ
5283337,508,MZM805,805,"19 February 2018",2018,1,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)","Women (Mozambique)",7,17,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,VOA,International,"On February 19th, a woman was condemned to being whipped five times over offering 'social and political insults' in the neighbourhood 30 de junho, in Mocimboa. Local authorities forced the punishment on the woman; local police has not yet released a statement.",0,1561469187,MOZ
5283336,508,MZM804,804,"17 February 2018",2018,1,Protests,"Peaceful protest","Protesters (Mozambique)","FRELIMO: Liberation Front of Mozambique",6,,,0,60,"Eastern Africa",Mozambique,Manica,"Cidade De Chimoio","Cidade De Chimoio",Chimoio,-19.1164,33.4833,1,"Club Mozambique",National,"Members of civil society organisations took to the streets of Chimoio on February 17th to show support for the decentralisation deal reached between Frelimo and Renamo parties. Demonstrators marched down the streets with signs saying ""We want peace"". The young population also took to the streets to pressure Renamo into accepting the deal.",0,1561469187,MOZ
5283338,508,MZM807,807,"09 February 2018",2018,2,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,Niassa,"Cidade De Lichinga","Cidade De Lichinga",Lichinga,-13.3128,35.2406,1,"Club Mozambique",National,"Looting: Unidentified groups of 12 to 15-strong armed men have been terrorising Lichinga. The police says that it has so far arrested 3 15-people groups, who were involved in looting goods.",0,1561469187,MOZ
5283335,508,MZM803,803,"09 February 2018",2018,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Mozambique)",,3,"Civilians (China)","Women (China)",7,37,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,1,"Club Mozambique",National,"On Friday 9th, a Chinese woman was kidnapped in Maputo and held for ransom. She was released 5 days later.",0,1561469187,MOZ
4668985,508,MZM800,800,"19 January 2018",2018,1,Riots,"Mob violence","Police Forces of Mozambique (1990-)",,1,"Rioters (Mozambique)",,5,15,"Eastern Africa",Mozambique,Gaza,Xai-Xai,Chongoene,Chongoene,-25.0191,33.7961,1,Lusa,International,"Serious rioting broke out after the lynchings took place in Chongoene on January 19th. Hoping to seize and kill the third victim, the mob marched to the police station and raided the police offices and the administrative post, ransacked residencies and burned 2 vechiles. 5 houses, 3 of them owned by the suspected thieves, were burned down. The Riot Intervention Police was forced to intervene.",0,1552576720,MOZ
4668984,508,MZM801,801,"19 January 2018",2018,1,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Gaza,Xai-Xai,Chongoene,Chongoene,-25.0191,33.7961,1,Lusa,International,"On Friday 19th, two out of three people perceived to be criminals were lynched in Chongoene administrative post by a mob who decided to take justice upon their hands.",2,1552576720,MOZ
5283334,508,MZM799,799,"15 January 2018",2018,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Litingina,-11.1556,39.6625,2,AIM,National,"On January 15th, an Islamist militia (likely ASWJ) attacked the village of Nkonga in Nangade district, Cabo Delgado province and killed two people - a Nangade health post worker and the wife of a local businessman. A third person was injured.",2,1561469187,MOZ
5283333,508,MZM798,798,"13 January 2018",2018,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Olumbi,Olumbi,-10.9931,40.4739,1,"AIM; VOA; Xinhua",National-International,"On January 13th, an armed group attacked the administrative post of Olumbi, in Palma, and opened fire on the Government structures, killing 5 people. Civilian testimonies state that the stalls in the local market were burned, as well as the headquarters of the adiministrative post vandalised. Later reports mention that the police suspects the assailants of belonging to an Islamist militia. The 5 deaths were confirmed; 11 other people were injured, 8 of them seriously.",5,1561469187,MOZ
5283332,508,MZM797,797,"13 January 2018",2018,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Olumbi,Quissenge,-11.1642,40.4639,1,AIM,National,"Following the attack in Olumbi, the same militia attacked the locality of Quissenge, burning 32 houses and 3 informal shops.",0,1561469187,MOZ
5283331,508,MZM795,795,"09 January 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","MDM: Mozambique Democratic Movement",7,37,"Eastern Africa",Mozambique,Nampula,"Cidade De Nampula","Cidade De Nampula",Nampula,-15.12,39.2647,1,DW,International,"On the first day of campaigning in Nampula, January 9th, a member of the Mozambican Democratic Movement - Buana Agostinho Buana - was killed in the neighbourhood of Namutequeliua. The assassination was undertaken by an unknown armed group. The murder seems to be politically motivated, as it took place after the victim posted pamphlets for MDM candidate Carlos Saide, and on the first day of campaigning. The victim's mom is also the president of the Mozambican Women's League of Namutequeiua.",1,1561469187,MOZ
5283330,508,MZM794,794,"09 January 2018",2018,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","Mozambican Police Defence Association",7,37,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,1,"AIM; Club Mozambique",National,"On January 9th, unknown armed assailants kidnapped, robbed and beat the chairperson of the Mozambican Police Defence Association, in the neighbourhood of Urbanizacao, in Maputo. He was demanded to pay the assailants 16.000 meticais. They searched him and found 5.000, having proceeded to beat him for two hours.",0,1561469187,MOZ
5283329,508,MZM793,793,"17 December 2017",2017,1,Battles,"Armed clash","ASWJ: Ahlu Sunna Wal Jamaa",,3,"Police Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"AIM; VOA",National,"An Islamist militia attacked again on December 17th the locality of Mocimboa da Praia. The head of reconnaissance of the riot police was killed and five other police members were severely injured. The column was ambushed on its way to resupply the police unit at Mitumbate, one of the villages in Mocimboa da Praia that has come under attack. The rebels blocked the road, and when the police left their vehicles to remove the obstacles, the attackers opened fire. This clash comes three days after the General Commander of the police gave the islamist insurgents an ultimatum.",1,1561469187,MOZ
4678255,508,MZM861,861,"15 December 2017",2017,3,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,3,Lusa,National,"During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available",1,1552576731,MOZ
4678256,508,MZM860,860,"15 December 2017",2017,3,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Zambezia,"Cidade De Quelimane","Cidade De Quelimane",Quelimane,-17.8786,36.8883,3,Lusa,National,"During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available",1,1552576731,MOZ
5283328,508,MZM792,792,"15 December 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7822,40.4811,1,"Club Mozambique",National,"A group of unidentified men armed with machetes and other blunt instruments attacked the village of Inlane in the district of Palma, Cabo Delgado province, early on Friday morning 12th. 2 people died and 2 others were injured. A group of women were also abducted to help carry the supplies looted in homes and commercial establishments.",2,1561469187,MOZ
5283327,508,MZM791,791,"30 November 2017",2017,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,2,"AFP; AIM; Club Mozambique",National,"Armed gunmen associated with an Islamist fundamentalist group attacked civilians at Mitumbate/Mutumbati and Makulo/Megulo villages in Mocimboa da Praia on 29 and 30 November, killing two, wounding another two, burning 27 houses and destroying a church. The fundamentalist group is composed of Mozambicans, but also Tanzanians and Somalis and is suspected to be the same as the 5-6 October attacks in Mocimboa.",1,1561469187,MOZ
5283326,508,MZM790,790,"29 November 2017",2017,1,"Violence against civilians",Attack,"ASWJ: Ahlu Sunna Wal Jamaa",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,2,"AFP; AIM; Club Mozambique",National,"Armed gunmen associated with an Islamist fundamentalist group attacked civilians at Mitumbate/Mutumbati and Makulo/Megulo villages in Mocimboa da Praia on 29 and 30 November, killing two, wounding another two, burning 27 houses and destroying a church. The fundamentalist group is composed of Mozambicans, but also Tanzanians and Somalis and is suspected to be the same as the 5-6 October attacks in Mocimboa.",1,1561469187,MOZ
4682761,508,MZM789,789,"26 November 2017",2017,1,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,Manica,Macossa,Nguawala,"Aldeia Nhocassaro",-18.3444,33.6706,1,Macua,National,"A police officer robbed a civilian in the povoation of Nhagamba, in the locality of Nhacassoro in Nguawala administrative post on November 26th. The police officer fled when other civilians intervened to help the victim, but first fired a shot, hitting one of the civilians and causing him severe injuries.",0,1552576737,MOZ
4684650,508,MZM787,787,"18 November 2017",2017,2,"Violence against civilians",Attack,"RENAMO: Mozambican National Resistance",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,Manica,Mossurize,Espungabera,Espungabera,-20.4516,32.7695,2,Macua,National,"The population of Mossurize is being subjected to a climate of fear perpetrated by Renamo armed men. According to reports, the armed men are accosting civilians, extorting them and stealing from them. The situation is ongoing.",0,1552576739,MOZ
4685279,508,MZM859,859,"15 November 2017",2017,3,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,3,Lusa,National,"During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available",2,1552576740,MOZ
4685281,508,MZM858,858,"15 November 2017",2017,3,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Zambezia,"Cidade De Quelimane","Cidade De Quelimane",Quelimane,-17.8786,36.8883,3,Lusa,National,"During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available",1,1552576740,MOZ
4686925,508,MZM761,761,"08 November 2017",2017,1,Battles,"Armed clash","Police Forces of Mozambique (1990-)",,1,"Unidentified Armed Group (Mozambique)",,3,13,"Eastern Africa",Mozambique,Maputo,"Cidade Da Matola","Cidade Da Matola",Matola,-25.9622,32.4589,1,AIM,National,"7 people were shot dead by the police in Matola. The police claim that they shot in self defense and that the victims were dangerous criminals. However, the press is concerned about the police version of the incident as the police sustained no injuries in an apparant 'gun battle'.",7,1552576741,MOZ
5283325,508,MZM786,786,"06 November 2017",2017,1,Riots,"Mob violence","Police Forces of Mozambique (1990-)",,1,"Rioters (Mozambique)",,5,15,"Eastern Africa",Mozambique,Niassa,Cuamba,Cuamba,Cuamba,-14.8031,36.5372,1,Noticias,National,"The belief in vampires led to rioting in which the Cuamba district secretary of the Mozambique Youth Organisation (OJM), the youth wing of the ruling Frelimo Party, and a community leader in Mepica locality were accused of protecting the vampires. The police have arrested eight people for spreading rumours about vampires, which prevented the mob from lynching their two intended victims.",0,1561469187,MOZ
5283324,508,MZM784,784,"01 November 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,Macua,Regional,"Unknown armed people killed on Wednesday the secretary of the municipal neighbourhood of Nanchemele in Mocimboa da Praia. According to testimonies, 5 men broke into his house with knives and stabbed him in the neck.",1,1561469187,MOZ
5283323,508,MZM783,783,"24 October 2017",2017,1,Riots,"Violent demonstration","Rioters (Mozambique)",,5,"Police Forces of Mozambique (1990-)",,1,15,"Eastern Africa",Mozambique,Nampula,Malema,Malema,Muralelo,-15.0469,37.506,1,VOA,National,"Inhabitants get together and protest at the police station to ask the office to release the people accused of spreading rumours about 'chupa-sangue' or vampires. Protesters become violent and 1 person ends up dying, while three others were injured, as a result of police action.",1,1561469187,MOZ
5283322,508,MZM782,782,"23 October 2017",2017,2,Riots,"Mob violence","Rioters (Mozambique)",,5,"Police Forces of Mozambique (1990-)","Civilians (Mozambique); Unidentified Communal Group (Mozambique)",1,15,"Eastern Africa",Mozambique,Zambezia,Gile,Gile,Morrua,-16.3172,37.9303,1,AIM,National,"In the locality of Morrua, a mob attacked the home of a community leader and tried, without success, to vandalise the police station after rumours of vampires were spreading.",0,1561469187,MOZ
5283319,508,MZM779,779,"22 October 2017",2017,1,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Tete,Macanga,Chidzolomondo,Chidzolomondo,-15.0333,33.3961,1,AIM,National,"A mob lynched three community leaders accused of witchcraft in Macanga, Chidzolomondo.",3,1561469187,MOZ
5283320,508,MZM780,780,"22 October 2017",2017,2,Battles,"Armed clash","Police Forces of Mozambique (1990-)",,1,"ASWJ: Ahlu Sunna Wal Jamaa",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,2,VOA,National,"Clashes reported in the village of Columbe on 22 October. Armed men attacked a building in Mocimboa da Praia. They are suspected of being the same ones that had already attacked the locality before who are referred to as 'Al Shabaab'.",0,1561469187,MOZ
5283321,508,MZM781,781,"22 October 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Ulumbi,-10.7667,40.4833,1,MediaFax,Other,"Armed men, believed to be Islamic militants, attacked Ulumbi in Palma. The attack targeted a building. The incident followed another clash that had taken place in Palma and during which 11 people were captured and handed to the police. The armed men are suspected of being affiliated with the people who perpetrated the attacks in Mocimboa da Praia.",0,1561469187,MOZ
4691523,508,MZM778,778,"21 October 2017",2017,1,Battles,"Armed clash","Police Forces of Mozambique (1990-)",,1,"ASWJ: Ahlu Sunna Wal Jamaa",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,2,"Institute for Security Studies",Other,"An armed Islamist group that locals refer to as 'Al Shabaab' clashed with government forces in the fishing village of Maluku, some 30 km from Mocimboa da Praia on 21 October. The attacks prompted the villagers to flee.",0,1552576746,MOZ
5283318,508,MZM777,777,"19 October 2017",2017,1,Riots,"Mob violence","Rioters (Mozambique)",,5,"Police Forces of Mozambique (1990-)","Civilians (Mozambique); Unidentified Communal Group (Mozambique)",1,15,"Eastern Africa",Mozambique,Zambezia,Gile,Gile,Gile,-16.145,38.3711,1,AIM,National,"A mob, believing that local officials were working for the vampires, burned down the homes of community leaders and the home of the director of the district prison.They also vandalised the police offices.",0,1561469187,MOZ
4693286,508,MZM857,857,"15 October 2017",2017,3,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,3,Lusa,National,"During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available",2,1552576748,MOZ
4693287,508,MZM856,856,"15 October 2017",2017,3,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Zambezia,"Cidade De Quelimane","Cidade De Quelimane",Quelimane,-17.8786,36.8883,3,Lusa,National,"During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available",1,1552576748,MOZ
5283317,508,MZM776,776,"13 October 2017",2017,1,Battles,"Armed clash","Police Forces of Mozambique (1990-) UIR: Rapid Intervention Unit",,1,"Unidentified Armed Group (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,2,"Lusa; Macua; VOA",International,"The Rapid Intervention Unit of the Mozambican police was attacked in the night of Thursday, 12, until Friday, 13, by a group of unidentified armed men (with their heads covered, shouting intervention slogans). They kill 4 policemen in total. The attack took place in the route Mocimboa da Praia-Palma, close to the river Chiukulula. 4 policemen remain missing and it is suspected they were captured. Reports on total casualties vary between 11 and 12",6,1561469187,MOZ
5283316,508,MZM775,775,"12 October 2017",2017,1,Battles,"Armed clash","Police Forces of Mozambique (1990-) UIR: Rapid Intervention Unit",,1,"Unidentified Armed Group (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,2,"Lusa; Macua; VOA",International,"The Rapid Intervention Unit of the Mozambican police was attacked in the night of Thursday, 12, until Friday, 13, by a group of unidentified armed men (with their heads covered, shouting intervention slogans). They kill 4 policemen in total. The attack took place in the route Mocimboa da Praia-Palma, close to the river Chiukulula. 4 policemen remain missing and it is suspected they were captured. Reports on total casualties vary between 11 and 12",5,1561469187,MOZ
5283315,508,MZM774,774,"12 October 2017",2017,1,Protests,"Peaceful protest","Protesters (Mozambique)",,6,,,0,60,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"Club Mozambique",National,"Thousands of protesters march the streets of Mocimboa da Praia to protest against the violence experienced in the previous week.",0,1561469187,MOZ
5283314,508,MZM773,773,"10 October 2017",2017,1,"Strategic developments",Arrests,"Police Forces of Mozambique (1990-)",,1,"ASWJ: Ahlu Sunna Wal Jamaa",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"AFP; AIM",National,"Police forces in Mozambique arrest 52 people after the attacks in the last week in Mocimboa da Praia. Authorities have dismissed links of linkage to Somalia's Al-Shabab or Nigeria's Boko Haram. Another 75 people were arrested a month later, on 1 November.",0,1561469187,MOZ
5283313,508,MZM772,772,"08 October 2017",2017,1,Battles,"Government regains territory","Police Forces of Mozambique (1990-)",,1,"ASWJ: Ahlu Sunna Wal Jamaa",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,AIM,National,"The Mozambican police regains control of the territory after the attack in Mocimboa da Praia.",0,1561469187,MOZ
4695179,508,MZM771,771,"07 October 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Maputo City",Kampfumu,Kampfumu,Maputo,-25.9653,32.5892,1,Macua,National,"Jeremias Pondeca, who headed the Renamo subcomission preparing the review of the legislation, was killed by, as the report mentions, the 'death squad'.",1,1552576751,MOZ
5283311,508,MZM769,769,"06 October 2017",2017,1,Battles,"Non-state actor overtakes territory","ASWJ: Ahlu Sunna Wal Jamaa",,3,"Police Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"Chatham House; Shabelle Media Network; VOA; Xinhua",Subnational,"30 armed men associated to an Islamist fundamentalist group attacked three police stations in Mocimboa da Praia. 2 police officers were killed, alongside 14 members of the armed group killed. 1 or 2 of the armed men were captured. Reports of civilians killed also erupted, but with unconfirmed numbers. The attack lasted two days.",8,1561469187,MOZ
5283312,508,MZM770,770,"06 October 2017",2017,1,"Strategic developments","Looting/property destruction","MDM: Mozambique Democratic Movement",,3,"Unidentified Armed Group (Mozambique)",,3,33,"Eastern Africa",Mozambique,Gaza,"Cidade De Xai-Xai","Cidade De Xai-Xai",Xai-Xai,-25.0519,33.6442,1,"AIM; Club Mozambique",National,"Property destruction: The HQ of the MDM was burned on the night of Friday. The windows were broken, furniture was put together and it was set on fire. It is believed it was politically motivated and although the police stated they would investigate, no such investigation allegedly took place.",0,1561469187,MOZ
5283309,508,MZM767,767,"05 October 2017",2017,1,Battles,"Non-state actor overtakes territory","ASWJ: Ahlu Sunna Wal Jamaa",,3,"Police Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa Da Praia","Mocimboa Da Praia","Mocimboa da Praia",-11.346,40.3522,1,"Chatham House; Shabelle Media Network; VOA; Xinhua",Subnational,"30 armed men associated to an Islamist fundamentalist group attacked three police stations in Mocimboa da Praia. 2 police officers were killed, alongside 14 members of the armed group killed. 1 or 2 of the armed men were captured. Reports of civilians killed also erupted, but with unconfirmed numbers. The attack lasted two days.",8,1561469187,MOZ
5283310,508,MZM768,768,"05 October 2017",2017,1,Protests,"Protest with intervention","Protesters (Democratic Republic of Congo)","Students (Democratic Republic of Congo)",6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,Nampula,"Cidade De Nampula","Cidade De Nampula",Nampula,-15.12,39.2647,1,"VOA; Xinhua",National-international,"Students took to the streets to protest the killing of Mahamudo Amurane, mayor of the city who was shot in his house. Because some protesters burned tires, the police had to intervene, shooting rubber bullets to the air and using armored cars to disperse the crowd.",0,1561469187,MOZ
5283308,508,MZM766,766,"04 October 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Democratic Republic of Congo)",,3,"Civilians (Democratic Republic of Congo)",,7,37,"Eastern Africa",Mozambique,Nampula,"Cidade De Nampula","Cidade De Nampula",Nampula,-15.12,39.2647,1,AFP,International,"An unidentified man killed the mayor of Nampula when he was leaving his house on the night of Wednesday.",1,1561469187,MOZ
4696204,508,MZM765,765,"03 October 2017",2017,1,Battles,"Armed clash","FRELIMO: Liberation Front of Mozambique",,3,"RENAMO: Mozambican National Resistance",,3,33,"Eastern Africa",Mozambique,Zambezia,Namacurra,Namacurra,Murrodone,-17.5347,37.0544,1,Macua,National,"Renamo accuses the military forces of Frelimo of killing 4 Renamo soldiers. The killing was reported by a member of Renamo in an interview shown in Macua Angola, who claims they are a provocation by Frelimo. According to the speaker, the demobilised soldiers wanted to retailiate, but under Dhlakama's orders, they were prevented from doing so, in order to protect the peace process.",4,1552576752,MOZ
5283307,508,MZM764,764,"02 October 2017",2017,1,Riots,"Mob violence","Police Forces of Mozambique (1990-)",,1,"Rioters (Mozambique)",,5,15,"Eastern Africa",Mozambique,Niassa,Mandimba,Mandimba,Mandimba,-14.3525,35.6506,1,AIM,National,"The police opened fire on rioters in Mandimba, killing four of them in Madimba, Niassa. The rioters set the house of the district police manager on fire, burning also his car and that of the local head of the traffic police.",4,1561469187,MOZ
