data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4939418,454,MAW133,133,"24 September 2011",2011,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)","YFD: Youth for Democracy",7,37,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"All Africa",Regional,"Student and political activist found dead, likely murdered",1,1552577528,MWI
4939916,454,MAW132,132,"10 September 2011",2011,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,Balaka,"Balaka Town",Balaka,-14.9793,34.9558,1,"All Africa",Regional,"House of opposition leader firebombed",0,1552577529,MWI
4940142,454,MAW131,131,"04 September 2011",2011,2,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"All Africa",Regional,"Home and office of opposition candidates petrol-bombed",0,1552577529,MWI
5280175,454,MAW130,130,"03 August 2011",2011,1,"Violence against civilians",Attack,"Police Forces of Malawi (2004-2012)",,1,"Civilians (Malawi)",,7,17,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,HRW,Other,"Police harass and chase journalist away from covering presidents visit",0,1561469182,MWI
5280173,454,MAW129,129,"21 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",1,1561469182,MWI
5280172,454,MAW128,128,"21 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City","Falls Estate",-14.0191,33.7825,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280168,454,MAW123,123,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City","Falls Estate",-14.0191,33.7825,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280167,454,MAW122,122,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280165,454,MAW120,120,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,1,AFP,International,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280170,454,MAW125,125,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280166,454,MAW121,121,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Bangwe,-15.8226,35.1006,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280169,454,MAW124,124,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
5280171,454,MAW126,126,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Ndirande,-15.7697,35.0416,1,HRW,Other,"Rioters clash with police. 19 people die in the riots overall",2,1561469182,MWI
4942075,454,MAW127,127,"20 July 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,RTEI,International,"Rioters clash with police. 19 people die in the riots overall",2,1552577531,MWI
5280164,454,MAW117,117,"30 March 2011",2011,1,Protests,"Protest with intervention","Police Forces of Malawi (2004-2012)",,1,"Protesters (Malawi)",,6,16,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,AP,International,"Police beat students",0,1561469182,MWI
5280162,454,MAW115,115,"30 March 2011",2011,1,Protests,"Protest with intervention","Police Forces of Malawi (2004-2012)",,1,"Protesters (Malawi)",,6,16,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AP,International,"Police beat students",0,1561469182,MWI
5280163,454,MAW116,116,"30 March 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,AP,International,"Police clash with rioting students",0,1561469182,MWI
5280161,454,MAW114,114,"30 March 2011",2011,1,Riots,"Mob violence","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AP,International,"Police clash with rioting students",0,1561469182,MWI
5280160,454,MAW113,113,"03 March 2011",2011,1,Protests,"Protest with intervention","Protesters (Malawi)",,6,"Police Forces of Malawi (2012-2014)",,1,16,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Police stop planned peaceful demonstration",0,1561469182,MWI
5280159,454,MAW112,112,"17 February 2011",2011,1,Protests,"Protest with intervention","Police Forces of Malawi (2004-2012)",,1,"Protesters (Malawi)",,6,16,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Police teargas peaceful protest of students",0,1561469182,MWI
5280158,454,MAW111,111,"17 February 2011",2011,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Students riot over book allowances",0,1561469182,MWI
5280157,454,MAW110,110,"14 February 2011",2011,1,Protests,"Protest with intervention","Protesters (Malawi)",,6,"Police Forces of Malawi (2004-2012)",,1,16,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,AFP,International,"Police block protest over fuel shortage",0,1561469182,MWI
5280155,454,MAW109,109,"14 February 2011",2011,1,Protests,"Protest with intervention","Protesters (Malawi)",,6,"Police Forces of Malawi (2004-2012)",,1,16,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AFP,International,"Police block protest over fuel shortage",0,1561469182,MWI
5547195,454,MAW467,467,"08 December 2010",2010,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)","Aid Workers (Malawi)",7,37,"Eastern Africa",Malawi,Southern,Chiradzulu,"Chiradzulu Boma",Chiradzulu,-15.6746,35.1407,1,"Aid Worker Security Database",Local,"""2 national staff beaten and injured during a raid on an INGO compound. Attack may have been related to a robbery.""",0,1562618545,MWI
5280154,454,MAW108,108,"19 November 2010",2010,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AFP,International,"Workers march to protest proposed increase in retirement age",0,1561469182,MWI
4954610,454,MAW107,107,"01 October 2010",2010,2,Protests,"Peaceful protest","Protesters (Malawi)","Muslim Group (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,2,Reuters,International,"Muslims in southern Malawi burn Bibles to protest Gideons International",0,1552577546,MWI
4958302,454,MAW106,106,"15 June 2010",2010,3,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,2,"All Africa",Regional,"Members of Seventh Day Adventists barricade themselves inside building to resist attempts by authorities to vaccinate them",0,1552577550,MWI
5547194,454,MAW466,466,"15 June 2010",2010,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)","Aid Workers (Malawi)",7,37,"Eastern Africa",Malawi,Southern,Chiradzulu,"Chiradzulu Boma",Chiradzulu,-15.6746,35.1407,1,"Aid Worker Security Database",Local,"""1 national staff beaten and tied up during an attack on an INGO office that involved robbery.""",0,1562618545,MWI
5280153,454,MAW105,105,"31 December 2009",2009,1,Protests,"Protest with intervention","Protesters (Malawi)",,6,"Police Forces of Malawi (2004-2012)",,1,16,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,AP,International,"Police block protesters who claim that there is discrimination against their northern region.",0,1561469182,MWI
5280152,454,MAW104,104,"15 December 2009",2009,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Chirimba,-15.7524,35.02,1,"Nation (Malawi)",National,"Angry mob destroys buildings belonging to murder suspect",0,1561469182,MWI
4968873,454,MAW103,103,"01 April 2009",2009,1,"Violence against civilians",Attack,"Police Forces of Malawi (2004-2012)",,1,"Civilians (International)",,7,17,"Eastern Africa",Malawi,Central,Mchinji,"Mchinji Boma",Mchinji,-13.7984,32.8802,1,Xinhua,International,"Malawian police injure journalist trying to cover Madonnas visit",0,1552577627,MWI
4969380,454,MAW102,102,"14 February 2009",2009,1,"Violence against civilians",Attack,"DPP: Democratic Progressive Party",,3,"Civilians (Malawi)","UDF: United Democratic Front",7,37,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,1,"ISI Emerging Markets Africawire",International,,0,1552577627,MWI
5204870,454,MAW101,101,"15 November 2008",2008,3,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)","Women (Malawi)",7,37,"Eastern Africa",Malawi,Northern,Mzimba,"Mzimba Boma",Mzimba,-11.9,33.6,1,"Inter Press Service",International,"Women political candidates face harrassment, intimidation and violence",0,1559160532,MWI
4970509,454,MAW100,100,"13 November 2008",2008,1,Riots,"Violent demonstration","Rioters (Malawi)","DPP: Democratic Progressive Party",5,,,0,50,"Eastern Africa",Malawi,Northern,"Nkhata Bay","Lake Malawi","Nkhata Bay",-11.6,34.3,1,"Inter Press Service",International,"DPP supporters throw stones after dispute over eligible voters",0,1552577629,MWI
5280381,454,MAW99,99,"29 October 2008",2008,2,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Mwanza,"Mwanza Boma",Mwanza,-15.6026,34.5248,1,AFP,International,"Three died after mob forced them to drink witchcraft potion",3,1561469182,MWI
5280379,454,MAW97,97,"25 May 2008",2008,1,Riots,"Violent demonstration","Police Forces of Malawi (2004-2012)",,1,"Rioters (Malawi)","UDF: United Democratic Front",5,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AP,International,"UDF supporters clash with police after Muluzi arrested at airport",0,1561469182,MWI
5280380,454,MAW98,98,"25 May 2008",2008,1,"Violence against civilians",Attack,"Police Forces of Malawi (2004-2012)",,1,"Civilians (Malawi)",,7,17,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AP,International,"Police shoot UDF supporters protesting Muluzis arrest",0,1561469182,MWI
5547193,454,MAW465,465,"20 May 2008",2008,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)","Aid Workers (Malawi)",7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Aid Worker Security Database",Local,"""1 INGO national staff (driver) abducted after stopping by armed men who forced him to drive them. The driver saw a motorcyclist following them and the two men in his vehicle were phoning him giving each other instructions on how to attack the driver and get away with the vehicle. Upon hearing this, the driver decided to stop the vehicle removed the keys and ran away.In the process the robbers tore his shirt and cut him in the head with a knife.When the villagers came out for his rescue, the robbers fled without stealing anything from the vehicle.""",0,1562618545,MWI
4976010,454,MAW96,96,"01 October 2007",2007,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Rwanda)",,7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"All Africa",Regional,"Rwandan refugee attacked by unknown men",0,1552577635,MWI
4976591,454,MAW95,95,"06 August 2007",2007,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,,,0,50,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Global Insight Daily Analysis",International,"Angry crowd riots after parliamentary impasse",0,1552577636,MWI
5280378,454,MAW94,94,"31 July 2007",2007,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Peaceful protest over stalled budget debate",0,1561469182,MWI
4978315,454,MAW93,93,"28 February 2007",2007,1,Riots,"Mob violence","Rioters (Malawi)","UDF: United Democratic Front",5,"Police Forces of Malawi (2004-2012)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"All Africa",Regional,,0,1552577638,MWI
4978529,454,MAW92,92,"07 February 2007",2007,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,,,0,50,"Eastern Africa",Malawi,Northern,Rumphi,"Rumphi Boma",Rumphi,-11.0167,33.8667,1,"ISI Emerging Markets Africawire",International,"Students protest school conditions",0,1552577638,MWI
4978680,454,MAW91,91,"24 January 2007",2007,1,Riots,"Mob violence","Rioters (Malawi)","Police Forces of Malawi (1994-2004)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Kanengo,-13.8949,33.8016,1,"ISI Emerging Markets Africawire",International,"Allegations that either angry mob or police kill man as he tried to run away from police station",1,1552577638,MWI
4979250,454,MAW90,90,"18 November 2006",2006,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,Neno,"TA Ngozi",Neno,-15.4,34.65,1,"ISI Emerging Markets Africawire",International,"Villagers attack headman Mwingitsa of Traditional Authority Symon for alleged nepotism in distribution of food coupons",0,1552577639,MWI
4979673,454,MAW89,89,"25 September 2006",2006,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2004-2012)",,1,15,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,1,"ISI Emerging Markets Africawire",International,"Transporters protest against exploitation by traffic law enforcers",0,1552577639,MWI
5280377,454,MAW88,88,"19 April 2006",2006,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2004-2012)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AP,International,"Informal traders riot against proposed evictions",0,1561469182,MWI
5280376,454,MAW87,87,"17 April 2006",2006,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2004-2012)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AP,International,"Informal traders riot against proposed evictions",0,1561469182,MWI
4981078,454,MAW86,86,"14 March 2006",2006,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,,,0,50,"Eastern Africa",Malawi,Central,Salima,"Lake Malawi",Chipoka,-13.9833,34.5167,1,"ISI Emerging Markets Africawire",International,"Students riot in protest against schools proposal to introduce food coupons",0,1552577641,MWI
4981330,454,MAW85,85,"07 February 2006",2006,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Police Forces of Malawi (2004-2012)",,1,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"All Africa",Regional,"Casual traders and police face off after traders told to relocate to flea markets",0,1552577641,MWI
5280375,454,MAW84,84,"24 October 2005",2005,1,Protests,"Peaceful protest","Protesters (Malawi)","UDF: United Democratic Front",6,"Protesters (Malawi)","DPP: Democratic Progressive Party",6,66,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AFP,International,"Protests against attempts to impeach president",0,1561469182,MWI
4982932,454,MAW83,83,"07 July 2005",2005,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"All Africa",Regional,"Students protest at Parliament at the delay in budget",0,1552577643,MWI
5280374,454,MAW82,82,"28 June 2005",2005,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AP,International,"Protest at lawmakers conduct, against partisan issues being apparently more important than the worsening food situation",0,1561469182,MWI
4983392,454,MAW81,81,"09 May 2005",2005,1,"Violence against civilians",Attack,"UDF: United Democratic Front",,3,"Civilians (Malawi)","DPP: Democratic Progressive Party",7,37,"Eastern Africa",Malawi,Southern,Mangochi,"SC Chowe","Mbaluku Laini",-14.5,35.2667,1,LiquidAfrica,Regional,"Attempted attack on Home Affairs Minister Uladi Mussa, attackers injured police and reporter instead",0,1552577643,MWI
4983828,454,MAW80,80,"25 March 2005",2005,1,Protests,"Protest with intervention","Protesters (Malawi)","UDF: United Democratic Front",6,"DPP: Democratic Progressive Party",,3,36,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Reuters,International,"UDF protest at Good Friday ceremony in which wa Mutharika was participating",0,1552577644,MWI
4984275,454,MAW79,79,"29 January 2005",2005,1,"Violence against civilians",Attack,"AFORD: AD: Alliance for Democracy Militia",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,"All Africa",Regional,"Daily Times reporter assaulted",0,1552577644,MWI
4986557,454,MAW77,77,"19 April 2004",2004,1,Riots,"Violent demonstration","Rioters (Malawi)","Republican Party",5,"Police Forces of Malawi (1994-2004)","Republican Party",1,15,"Eastern Africa",Malawi,Southern,Nsanje,"Nsanje Boma",Nsanje,-16.9167,35.2667,1,Reuters,International,"Opposition riots in response to death in custody. 1 dead, several injured",1,1552577647,MWI
4986558,454,MAW78,78,"19 April 2004",2004,1,"Violence against civilians",Attack,"Police Forces of Malawi (1994-2004)",,1,"Civilians (Malawi)",,7,17,"Eastern Africa",Malawi,Southern,Nsanje,"Nsanje Boma",Nsanje,-16.9167,35.2667,1,Reuters,International,"Man died in custody - police claim his death was suicide, Republican Party claim death due to police torture",1,1552577647,MWI
5280373,454,MAW76,76,"17 April 2004",2004,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (1994-2004)","Mgwirizano Coalition",1,15,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,AFP,International,"Students riot against university conditions",0,1561469182,MWI
4986749,454,MAW75,75,"01 April 2004",2004,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (1994-2004)","Mgwirizano Coalition",1,15,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,Xinhua,International,"Students riot against university conditions",0,1552577647,MWI
5280372,454,MAW74,74,"22 February 2004",2004,1,"Violence against civilians",Attack,"Police Forces of Malawi (1994-2004)",,1,"Civilians (Malawi)","Mgwirizano Coalition",7,17,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Police fire live rounds at 5,000 people attending rally. 2 hit",0,1561469182,MWI
4989281,454,MAW73,73,"07 July 2003",2003,1,"Violence against civilians",Attack,"UDF: United Democratic Front",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,SAPA,Regional,"Photojournalist attacked",0,1552577650,MWI
5280371,454,MAW72,72,"01 July 2003",2003,1,Riots,"Violent demonstration","Rioters (Malawi)","Muslim Group (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Muslims riot in protest against arrest of 5 Al-Qaeda suspects",0,1561469182,MWI
5280370,454,MAW70,70,"30 June 2003",2003,1,Protests,"Excessive force against protesters","Protesters (Malawi)","Muslim Group (Malawi)",6,"Police Forces of Malawi (1994-2004)",,1,16,"Eastern Africa",Malawi,Central,Kasungu,"Kasungu Boma",Kasungu,-13.0333,33.4833,1,IRIN,Other,"Police open fire on Muslims protesting the arrest of 5 Muslims on suspicion of Al-Qaeda affiliation",0,1561469182,MWI
5280368,454,MAW69,69,"29 June 2003",2003,1,Riots,"Violent demonstration","Rioters (Malawi)","Muslim Group (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,1,IRIN,Other,"Muslims riot in protest of the arrest of 5 Muslims on suspicion of Al-Qaeda affiliation",0,1561469182,MWI
5280367,454,MAW68,68,"28 June 2003",2003,1,Riots,"Violent demonstration","Rioters (Malawi)","Muslim Group (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,1,IRIN,Other,"Muslims riot in protest of the arrest of 5 Muslims on suspicion of Al-Qaeda affiliation",0,1561469182,MWI
4989451,454,MAW67,67,"22 June 2003",2003,1,"Strategic developments",Arrests,"Police Forces of Malawi (1994-2004)",,1,"Civilians (Malawi)","Muslim Group (Malawi)",7,17,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Reuters,International,"5 Muslims arrested, houses ransacked, due to suspected links with Al-Qaeda, then extradited to USA",0,1552577650,MWI
5280366,454,MAW66,66,"29 May 2003",2003,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Private Security Forces (Malawi)",,8,58,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,1,AFP,International,"Landless peasants and security guards clash after peasants invade farm",0,1561469182,MWI
5280365,454,MAW65,65,"15 March 2003",2003,1,Riots,"Mob violence","Rioters (Malawi)","NDA: National Democratic Alliance",5,"Rioters (Malawi)","UDF: United Democratic Front",5,55,"Eastern Africa",Malawi,Central,Kasungu,"Kasungu Boma",Kasungu,-13.0333,33.4833,1,AFP,International,"18 injured",0,1561469182,MWI
4991010,454,MAW62,62,"05 February 2003",2003,1,"Violence against civilians",Attack,"MYP: Malawi Young Pioneers","MCP: Malawi Congress Party",3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"All Africa",Regional,"Chief Kalumbu attacked on instructions from Bester Majoni due to his comments on sex scandal",0,1552577652,MWI
4991011,454,MAW63,63,"05 February 2003",2003,1,"Violence against civilians",Attack,"MYP: Malawi Young Pioneers","MCP: Malawi Congress Party",3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"All Africa",Regional,"Jaji Bandas house attacked. His wife was involved in sex scandal with Majoni",0,1552577652,MWI
4991012,454,MAW64,64,"05 February 2003",2003,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)","UDF: United Democratic Front",7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"The Journal",National,"Governor Eric Chiwaya attacked due to rumours of involvement with vampires",0,1552577652,MWI
4991148,454,MAW60,60,"31 January 2003",2003,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Xinhua,International,"Students protest Muluzis proposed run for president, currently unconstitutional",0,1552577652,MWI
4991149,454,MAW61,61,"31 January 2003",2003,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (1994-2004)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Xinhua,International,"Students protest Muluzis proposed run for president, currently unconstitutional, smash windows, dispersed with tear gas",0,1552577652,MWI
5280363,454,MAW58,58,"15 December 2002",2002,1,Riots,"Mob violence","Rioters (Malawi)","Christian Group (Malawi)",5,"Rioters (Malawi)","Muslim Group (Malawi)",5,55,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"Christians and Muslims clash after Christians openly preach against Koran, smash windows of mosque",0,1561469182,MWI
5280361,454,MAW56,56,"12 December 2002",2002,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,Thyolo,"TA Nchilamwela",Thyolo,-16.0667,35.1333,1,AFP,International,"Man stoned to death upon suspicion of vampirism as rumours spread of government collusion with vampires",1,1561469182,MWI
5280362,454,MAW57,57,"12 December 2002",2002,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,Thyolo,"TA Nchilamwela",Thyolo,-16.0667,35.1333,1,AFP,International,"Villagers abduct and assault priests on suspicion of blood harvesting",0,1561469182,MWI
5280360,454,MAW55,55,"12 December 2002",2002,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (International)","Aid Workers (International)",7,57,"Eastern Africa",Malawi,Southern,Thyolo,"TA Nchilamwela",Thyolo,-16.0667,35.1333,1,AFP,International,"Villagers attack tents belonging to aid agency accused of harbouring vampires",0,1561469182,MWI
5280359,454,MAW54,54,"01 November 2002",2002,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (1994-2004)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,IRIN,Other,"Running street battles between police and people demonstrating against Muluzis proposed 3rd term",0,1561469182,MWI
